product_views,searches,cart_additions,conversion_intent,previous_orders,average_order_value,total_spend,customer_type_encoded
3,7,2,0.6666644444518518,7,35870.97579823569,251096.83058764983,1
17,7,4,0.23529397923883574,1,40594.55158916246,40594.55158916246,1
5,7,4,0.7999984000032001,3,35258.580080230524,105775.74024069158,1
12,3,2,0.16666652777789354,3,51084.76123830306,153254.28371490916,2
18,4,7,0.3888886728396262,5,56409.83657207147,282049.18286035734,0
14,6,4,0.2857140816327988,3,43161.09971792242,129483.29915376726,1
11,5,4,0.3636360330581518,3,24377.125380601443,73131.37614180433,1
9,3,4,0.44444395061783265,6,45626.01681248113,273756.1008748868,1
2,1,1,0.49999750001249993,3,43755.48581316239,131266.45743948716,1
12,4,4,0.33333305555578707,3,23119.36962023755,69358.10886071264,1
3,3,1,0.3333322222259259,4,43738.999389930905,174955.99755972362,1
3,6,2,0.6666644444518518,3,29837.14222030982,89511.42666092946,1
1,5,0,0.0,5,49191.40722615924,245957.0361307962,1
8,7,3,0.37499953125058594,5,45504.057827000004,227520.28913500003,1
8,4,5,0.6249992187509766,5,41344.79808253585,206723.99041267927,1
11,2,5,0.45454504132268975,6,38578.201008337535,231469.2060500252,1
9,5,3,0.3333329629633745,1,5999.418899954918,5999.418899954918,1
5,1,2,0.39999920000160005,0,19785.873430139956,0.0,2
14,3,7,0.49999964285739795,6,36037.981703151934,216227.8902189116,1
3,6,2,0.6666644444518518,4,60790.75321705305,243163.0128682122,1
5,2,2,0.39999920000160005,4,46470.2160219917,185880.8640879668,2
5,6,1,0.19999960000080003,5,65210.69493588372,326053.4746794186,0
19,2,5,0.2631577562327599,3,39244.80790481364,117734.42371444093,2
14,4,4,0.2857140816327988,3,37537.238542620915,112611.71562786275,0
4,2,2,0.49999875000312505,5,59376.877798805595,296884.388994028,1
13,1,2,0.15384603550304962,7,35611.78542740977,249282.49799186838,0
10,1,4,0.3999996000004,2,23202.951402782248,46405.902805564496,2
18,0,6,0.33333314814825105,3,42751.31176426046,128253.93529278139,1
8,1,2,0.24999968750039064,1,54837.70972988591,54837.70972988591,1
8,5,4,0.4999993750007813,0,25610.78730378186,0.0,0
7,2,2,0.2857138775516035,2,46835.65309517049,93671.30619034098,1
8,1,1,0.12499984375019532,3,36601.452370035055,109804.35711010516,1
14,4,7,0.49999964285739795,7,44770.246768505844,313391.7273795409,1
19,6,3,0.15789465373965592,3,42703.00815567648,128109.02446702943,1
6,7,3,0.4999991666680556,8,31785.43412546259,254283.47300370072,1
1,6,1,0.9999900000999989,2,36407.182084271866,72814.36416854373,1
15,0,5,0.3333331111112593,4,32701.582598992933,130806.33039597173,0
1,6,1,0.9999900000999989,3,39781.223300595855,119343.66990178757,0
17,2,6,0.3529409688582536,4,25308.54197990658,101234.16791962631,1
1,0,0,0.0,4,28893.72596757764,115574.90387031056,2
15,2,2,0.1333332444445037,4,31790.59391721062,127162.37566884248,1
2,4,0,0.0,3,43875.54358432084,131626.63075296252,1
14,0,8,0.5714281632655976,4,16766.991060677312,67067.96424270925,0
8,3,2,0.24999968750039064,4,36393.05547738602,145572.22190954408,1
8,5,3,0.37499953125058594,2,27376.865036697218,54753.730073394436,1
19,5,7,0.36842085872586383,5,31828.821294726007,159144.10647363003,1
7,2,3,0.4285708163274053,2,28097.462037273544,56194.92407454709,1
19,6,4,0.21052620498620792,4,40918.579713744635,163674.31885497854,2
6,7,2,0.33333277777870374,3,35643.3005762165,106929.9017286495,2
6,7,3,0.4999991666680556,4,48674.15335481881,194696.61341927524,0
3,3,0,0.0,4,44025.97108124959,176103.88432499836,1
7,0,1,0.14285693877580175,2,14944.30873414931,29888.61746829862,2
19,3,2,0.10526310249310396,6,23600.014140570063,141600.08484342037,1
8,3,3,0.37499953125058594,3,35403.39070813982,106210.17212441946,1
10,6,5,0.49999950000050003,2,37355.97208995387,74711.94417990775,1
15,7,2,0.1333332444445037,5,24923.288453812653,124616.44226906326,1
15,0,4,0.2666664888890074,0,57559.61555771821,0.0,0
1,4,0,0.0,3,50970.31611158353,152910.9483347506,2
7,6,3,0.4285708163274053,5,13328.887362536656,66644.43681268329,2
4,3,2,0.49999875000312505,1,43181.395405377276,43181.395405377276,1
6,3,2,0.33333277777870374,3,37313.05194916332,111939.15584748995,2
1,4,1,0.9999900000999989,4,56658.12560856892,226632.50243427567,1
5,3,2,0.39999920000160005,4,14451.741086845519,57806.964347382076,0
1,3,1,0.9999900000999989,3,68897.82216860076,206693.4665058023,1
4,3,2,0.49999875000312505,3,25355.81507600071,76067.44522800212,1
2,5,0,0.0,5,43677.90228398037,218389.51141990186,1
10,6,3,0.2999997000003,2,28904.645346414967,57809.290692829934,1
5,1,1,0.19999960000080003,6,32357.616218584648,194145.6973115079,2
10,6,3,0.2999997000003,5,12658.730157796377,63293.65078898189,2
1,4,1,0.9999900000999989,1,55953.30145874843,55953.30145874843,2
6,3,2,0.33333277777870374,6,33955.2897163774,203731.73829826442,0
13,6,3,0.23076905325457442,7,34975.13130950485,244825.91916653397,1
15,5,7,0.46666635555576297,1,72687.22858274118,72687.22858274118,1
4,7,1,0.24999937500156252,4,52391.64063494881,209566.56253979524,2
13,4,3,0.23076905325457442,0,27974.580857415214,0.0,0
15,2,5,0.3333331111112593,1,28846.161494532847,28846.161494532847,1
8,6,2,0.24999968750039064,3,41897.01815892296,125691.05447676888,1
5,2,2,0.39999920000160005,8,49560.948702706606,396487.58962165285,2
15,3,2,0.1333332444445037,5,64286.63074712213,321433.15373561066,1
4,5,1,0.24999937500156252,4,13878.509618167662,55514.03847267065,1
12,5,4,0.33333305555578707,4,48905.28961031123,195621.15844124492,1
13,6,3,0.23076905325457442,5,51315.03967152571,256575.19835762854,2
2,4,1,0.49999750001249993,9,26157.39722996915,235416.57506972234,0
19,4,7,0.36842085872586383,3,32596.10147709078,97788.30443127234,2
19,5,6,0.31578930747931183,3,13545.025331663446,40635.07599499034,2
4,4,3,0.7499981250046875,1,30486.594565231553,30486.594565231553,0
4,5,2,0.49999875000312505,5,41481.41127083663,207407.05635418315,0
11,6,2,0.1818180165290759,6,61911.76192283035,371470.5715369821,1
5,1,2,0.39999920000160005,2,63295.481884229775,126590.96376845955,0
11,5,5,0.45454504132268975,5,22560.50747578421,112802.53737892104,1
10,2,4,0.3999996000004,2,59867.88769785212,119735.77539570424,1
8,4,2,0.24999968750039064,3,8759.821171837275,26279.463515511823,1
6,5,4,0.6666655555574075,4,29226.051221475765,116904.20488590306,0
6,5,2,0.33333277777870374,5,33472.84839384803,167364.24196924013,1
8,6,1,0.12499984375019532,7,41776.840861315206,292437.88602920645,1
15,4,4,0.2666664888890074,4,39597.6551082033,158390.6204328132,2
14,1,3,0.21428556122459913,2,43485.47786327089,86970.95572654178,0
11,6,5,0.45454504132268975,7,35255.63861734676,246789.47032142733,1
12,1,2,0.16666652777789354,5,52393.83032569249,261969.15162846245,2
13,7,3,0.23076905325457442,8,48377.53456116077,387020.27648928616,1
8,6,4,0.4999993750007813,2,33656.55692829331,67313.11385658661,1
18,4,5,0.27777762345687584,3,50635.90535285521,151907.71605856562,0
1,0,0,0.0,4,69026.53010781619,276106.12043126475,2
15,4,2,0.1333332444445037,2,27901.123178154965,55802.24635630993,1
8,4,1,0.12499984375019532,1,63130.04773901114,63130.04773901114,2
11,1,3,0.2727270247936138,5,29247.870251000146,146239.35125500074,2
12,1,5,0.4166663194447338,3,59154.88933925747,177464.6680177724,1
12,4,3,0.24999979166684028,4,29810.959994701007,119243.83997880403,1
4,4,0,0.0,3,49484.936377343896,148454.8091320317,0
16,4,7,0.4374997265626709,5,40694.49665896954,203472.4832948477,1
4,1,2,0.49999875000312505,5,11221.122981141652,56105.614905708266,1
5,4,2,0.39999920000160005,2,66733.28558728477,133466.57117456954,1
5,4,2,0.39999920000160005,5,24568.2201648793,122841.1008243965,1
8,7,2,0.24999968750039064,6,18956.01032964813,113736.06197788878,2
10,3,3,0.2999997000003,5,28408.418289927373,142042.09144963685,1
17,0,6,0.3529409688582536,2,75968.70849894675,151937.4169978935,1
9,2,3,0.3333329629633745,5,19194.296186297932,95971.48093148966,1
19,0,9,0.4736839612189678,4,40673.65276525442,162694.61106101767,1
14,3,1,0.0714285204081997,2,21152.565104882713,42305.130209765426,2
8,2,4,0.4999993750007813,4,23724.376427525796,94897.50571010319,1
9,6,2,0.22222197530891633,1,14008.66146305674,14008.66146305674,1
11,4,5,0.45454504132268975,1,42727.52305697631,42727.52305697631,1
1,3,0,0.0,3,35581.70223126774,106745.10669380323,0
14,7,7,0.49999964285739795,2,21029.50634640066,42059.01269280132,1
5,6,0,0.0,2,51098.05201937662,102196.10403875324,1
14,4,5,0.35714260204099857,1,52680.810728116194,52680.810728116194,2
4,1,1,0.24999937500156252,2,44108.27912271157,88216.55824542313,2
1,5,1,0.9999900000999989,4,55560.049087612075,222240.1963504483,1
19,3,7,0.36842085872586383,6,32764.84601052944,196589.07606317665,1
8,1,3,0.37499953125058594,3,42835.620448767135,128506.8613463014,0
15,3,5,0.3333331111112593,4,32822.75514067938,131291.02056271752,0
15,7,4,0.2666664888890074,0,15390.003230934775,0.0,1
9,3,3,0.3333329629633745,5,41288.69601247037,206443.48006235185,1
9,1,1,0.11111098765445816,5,40380.16859561687,201900.84297808437,1
10,7,6,0.5999994000006,5,37547.085380869146,187735.42690434575,1
9,2,4,0.44444395061783265,6,43608.13085365159,261648.78512190958,1
3,0,2,0.6666644444518518,7,59178.536505647906,414249.7555395353,1
11,4,3,0.2727270247936138,3,34933.700276289885,104801.10082886965,1
6,3,3,0.4999991666680556,5,23642.46846138161,118212.34230690805,1
2,4,1,0.49999750001249993,4,34283.73485812991,137134.93943251963,1
7,5,3,0.4285708163274053,3,35947.399499557956,107842.19849867387,2
18,1,7,0.3888886728396262,4,52753.82860922289,211015.31443689155,1
2,4,0,0.0,4,39599.94654987679,158399.78619950716,2
17,1,8,0.4705879584776715,4,20777.15962971139,83108.63851884556,0
11,4,4,0.3636360330581518,3,50081.86795356338,150245.60386069014,1
12,0,2,0.16666652777789354,7,47676.91758190762,333738.42307335336,1
19,0,6,0.31578930747931183,3,39606.53677646922,118819.61032940766,1
7,7,4,0.571427755103207,1,52223.696954567306,52223.696954567306,2
6,0,3,0.4999991666680556,5,54734.10516865087,273670.52584325435,1
1,7,1,0.9999900000999989,3,32338.392645713313,97015.17793713993,1
17,0,7,0.41176446366796254,4,24497.581497352967,97990.32598941187,1
11,0,3,0.2727270247936138,3,37821.853704481255,113465.56111344376,1
18,0,4,0.2222220987655007,4,46049.17588153745,184196.7035261498,1
17,1,4,0.23529397923883574,4,36419.67591944959,145678.70367779836,1
7,3,0,0.0,3,23173.64625866454,69520.93877599362,2
17,7,5,0.29411747404854466,6,40440.07958781079,242640.47752686474,0
9,4,2,0.22222197530891633,2,7497.489950142419,14994.979900284838,1
17,0,5,0.29411747404854466,3,33133.083916856995,99399.25175057098,1
8,1,5,0.6249992187509766,3,50767.48849235246,152302.46547705738,2
17,1,6,0.3529409688582536,6,51581.57551182164,309489.45307092986,2
7,1,4,0.571427755103207,1,4000.0,4000.0,1
1,7,0,0.0,6,35111.2384332021,210667.43059921262,0
13,3,3,0.23076905325457442,4,46989.136928318876,187956.5477132755,1
19,7,6,0.31578930747931183,3,20358.768913515283,61076.30674054585,1
19,4,4,0.21052620498620792,7,32420.679876405076,226944.75913483553,2
17,3,5,0.29411747404854466,3,56115.751338642585,168347.25401592776,1
13,2,5,0.38461508875762407,2,30737.54875133385,61475.0975026677,1
16,6,3,0.18749988281257324,2,61979.62503357958,123959.25006715916,1
8,1,2,0.24999968750039064,2,26882.214253249767,53764.428506499535,1
19,7,6,0.31578930747931183,3,59148.20257427047,177444.6077228114,2
18,2,11,0.611110771605127,2,38503.45332306824,77006.90664613649,0
1,5,1,0.9999900000999989,3,24825.090691996043,74475.27207598813,1
14,7,6,0.42857112244919826,2,59198.21124378958,118396.42248757916,2
19,0,4,0.21052620498620792,6,19902.875696276737,119417.25417766042,0
15,6,7,0.46666635555576297,5,26060.41633911006,130302.0816955503,1
18,0,8,0.4444441975310014,4,45348.791109342186,181395.16443736874,1
2,3,1,0.49999750001249993,3,39212.26091753924,117636.78275261773,1
17,6,11,0.6470584429067983,4,42109.45634379317,168437.8253751727,0
18,7,5,0.27777762345687584,1,32475.225152656392,32475.225152656392,1
6,4,4,0.6666655555574075,2,20009.097329537515,40018.19465907503,1
19,2,10,0.5263155124655198,1,28216.163554230574,28216.163554230574,1
4,4,0,0.0,5,57805.98922170006,289029.9461085003,1
1,7,0,0.0,4,17945.28655927136,71781.14623708544,1
8,3,6,0.7499990625011719,4,62667.01150024918,250668.04600099672,1
7,0,1,0.14285693877580175,5,42737.88479837814,213689.42399189068,2
3,6,1,0.3333322222259259,3,29047.926412203546,87143.77923661063,0
10,4,7,0.6999993000007,1,7969.205232839627,7969.205232839627,1
10,7,4,0.3999996000004,3,9939.716238228599,29819.148714685798,2
19,4,5,0.2631577562327599,5,32661.74150210149,163308.70751050743,1
14,7,5,0.35714260204099857,4,30844.339013636418,123377.35605454567,0
2,0,0,0.0,4,39766.22861694568,159064.9144677827,1
1,6,0,0.0,0,63787.1650150803,0.0,1
18,2,3,0.16666657407412552,3,46063.91024405361,138191.73073216082,0
7,0,3,0.4285708163274053,7,36069.66825883143,252487.67781182,2
8,4,3,0.37499953125058594,1,56252.665351100324,56252.665351100324,1
1,2,1,0.9999900000999989,5,40259.80890108658,201299.0445054329,1
3,7,1,0.3333322222259259,3,61995.63490640269,185986.90471920808,1
8,2,3,0.37499953125058594,5,27918.70559948957,139593.52799744785,0
15,7,6,0.39999973333351113,3,20783.13842213602,62349.41526640806,2
5,0,1,0.19999960000080003,3,7995.015856177125,23985.047568531376,0
3,4,1,0.3333322222259259,0,36418.83113782387,0.0,1
19,3,5,0.2631577562327599,3,19480.377149643657,58441.13144893097,1
1,4,1,0.9999900000999989,2,19267.95301265476,38535.90602530952,1
15,7,3,0.19999986666675557,4,53514.79124602733,214059.16498410932,1
8,1,3,0.37499953125058594,8,12168.475629898547,97347.80503918837,1
2,6,1,0.49999750001249993,3,39553.37708745981,118660.13126237944,2
3,5,1,0.3333322222259259,2,36751.50934594015,73503.0186918803,1
14,3,3,0.21428556122459913,4,39381.967224974454,157527.86889989782,0
14,2,5,0.35714260204099857,7,58761.537031189626,411330.75921832735,1
11,3,4,0.3636360330581518,3,25614.63044583673,76843.8913375102,1
16,6,7,0.4374997265626709,1,58774.22730647526,58774.22730647526,1
4,2,1,0.24999937500156252,5,11596.924157794241,57984.62078897121,1
5,6,2,0.39999920000160005,4,47761.11555599697,191044.46222398788,1
14,2,5,0.35714260204099857,2,60145.60068306662,120291.20136613325,1
16,3,6,0.3749997656251465,1,4000.0,4000.0,1
18,2,7,0.3888886728396262,5,37469.10612304878,187345.53061524392,2
7,2,2,0.2857138775516035,5,36249.040326258706,181245.20163129352,1
10,1,2,0.1999998000002,1,39077.72763808164,39077.72763808164,0
7,4,0,0.0,3,63673.36881485149,191020.10644455446,1
1,4,0,0.0,4,26545.53700507137,106182.14802028547,1
19,5,4,0.21052620498620792,4,20232.372047307672,80929.48818923069,1
16,5,5,0.31249980468762206,3,39186.840241387625,117560.52072416287,1
19,7,7,0.36842085872586383,4,54864.7016195901,219458.8064783604,1
4,7,1,0.24999937500156252,5,46379.523246572295,231897.61623286147,0
18,7,9,0.49999972222237654,4,38514.82995246581,154059.31980986323,1
2,1,0,0.0,1,34561.53495781746,34561.53495781746,1
1,5,1,0.9999900000999989,2,7896.045065281464,15792.090130562929,1
15,6,6,0.39999973333351113,4,46787.937929258165,187151.75171703266,2
5,7,1,0.19999960000080003,2,48580.108744378784,97160.21748875757,1
11,7,1,0.09090900826453795,2,27614.996477701,55229.992955402,2
10,3,4,0.3999996000004,4,31029.20199810631,124116.80799242524,2
2,0,0,0.0,2,22276.564685592744,44553.12937118549,2
3,6,2,0.6666644444518518,4,51021.85209183948,204087.40836735792,0
12,7,4,0.33333305555578707,9,32512.005789584335,292608.05210625904,2
5,7,3,0.5999988000024,6,35760.42999016986,214562.57994101918,0
5,7,1,0.19999960000080003,4,47438.96174515894,189755.84698063575,0
6,0,3,0.4999991666680556,1,42904.61080144188,42904.61080144188,1
9,0,4,0.44444395061783265,3,46449.2170215054,139347.6510645162,0
2,1,1,0.49999750001249993,3,40622.55959053246,121867.67877159738,0
12,6,3,0.24999979166684028,1,40956.77502684051,40956.77502684051,1
3,1,1,0.3333322222259259,5,40814.5678154638,204072.83907731902,1
12,2,4,0.33333305555578707,1,44793.73639023516,44793.73639023516,1
17,0,7,0.41176446366796254,5,45522.6063757102,227613.031878551,0
10,3,3,0.2999997000003,2,19629.38058880923,39258.76117761846,1
14,5,7,0.49999964285739795,2,29042.08623072152,58084.17246144304,2
17,3,3,0.1764704844291268,3,34949.62604747007,104848.8781424102,1
18,5,8,0.4444441975310014,5,44777.27384743324,223886.3692371662,1
19,0,9,0.4736839612189678,5,61961.35044239364,309806.7522119682,2
17,0,8,0.4705879584776715,1,25801.654525500486,25801.654525500486,0
14,0,5,0.35714260204099857,2,51179.77513070282,102359.55026140565,1
9,1,3,0.3333329629633745,0,29465.80231579356,0.0,2
8,6,6,0.7499990625011719,7,58557.75253466982,409904.2677426887,2
2,5,0,0.0,3,66685.1589769543,200055.47693086293,1
13,6,5,0.38461508875762407,5,11779.794595570054,58898.97297785027,0
7,1,3,0.4285708163274053,3,33104.996514389466,99314.9895431684,2
9,1,4,0.44444395061783265,11,4000.0,44000.0,0
11,4,3,0.2727270247936138,1,12652.459631613421,12652.459631613421,1
14,3,6,0.42857112244919826,1,13587.121396194434,13587.121396194434,1
4,3,2,0.49999875000312505,3,47360.989622169305,142082.96886650793,1
13,2,2,0.15384603550304962,5,44554.75466490655,222773.77332453273,1
2,7,2,0.9999950000249999,2,50018.66681991573,100037.33363983146,2
5,1,0,0.0,3,47118.747775623815,141356.24332687145,1
11,5,3,0.2727270247936138,3,45275.972321993686,135827.91696598107,0
6,4,0,0.0,1,39677.85577017023,39677.85577017023,1
18,4,3,0.16666657407412552,0,36036.79541981927,0.0,1
10,7,6,0.5999994000006,2,53293.96598067163,106587.93196134326,1
4,6,1,0.24999937500156252,4,38184.16833536058,152736.6733414423,2
9,7,3,0.3333329629633745,6,45877.68472382896,275266.10834297375,2
6,7,1,0.16666638888935187,3,4000.0,12000.0,1
2,7,1,0.49999750001249993,6,20373.9637871138,122243.78272268281,0
17,3,6,0.3529409688582536,5,52703.36380467898,263516.8190233949,1
5,1,1,0.19999960000080003,2,27973.47599850223,55946.95199700446,2
6,2,2,0.33333277777870374,3,17069.63723251389,51208.91169754167,1
12,1,6,0.49999958333368055,5,47619.38497222055,238096.92486110274,2
10,6,3,0.2999997000003,5,38020.01487917643,190100.07439588214,1
6,0,2,0.33333277777870374,4,31895.912430296234,127583.64972118493,1
8,7,2,0.24999968750039064,6,60636.664531116374,363819.98718669824,1
2,1,1,0.49999750001249993,1,58061.51161873127,58061.51161873127,1
12,6,4,0.33333305555578707,7,35182.44200577397,246277.09404041778,2
13,0,5,0.38461508875762407,3,48835.62957228944,146506.88871686833,1
7,0,2,0.2857138775516035,6,4419.442816421612,26516.656898529676,1
10,7,7,0.6999993000007,1,54400.38549345918,54400.38549345918,1
13,2,4,0.30769207100609924,2,21701.202368959403,43402.404737918805,0
17,5,7,0.41176446366796254,3,16217.870968747566,48653.6129062427,1
14,3,5,0.35714260204099857,3,11221.024282376715,33663.07284713014,0
2,1,0,0.0,1,10061.72165332039,10061.72165332039,0
11,0,5,0.45454504132268975,4,54204.88311350663,216819.5324540265,1
1,1,0,0.0,4,47467.17063927282,189868.6825570913,1
19,5,9,0.4736839612189678,5,26512.105360858102,132560.5268042905,0
4,3,3,0.7499981250046875,6,50823.48555107312,304940.9133064387,1
19,5,9,0.4736839612189678,3,29075.278561862437,87225.83568558731,0
11,3,1,0.09090900826453795,0,42854.74162232935,0.0,1
8,4,4,0.4999993750007813,1,30765.364596531614,30765.364596531614,0
11,3,3,0.2727270247936138,5,36200.5530669906,181002.765334953,1
4,7,3,0.7499981250046875,2,24377.046383485336,48754.09276697067,1
17,2,7,0.41176446366796254,2,26602.73556798407,53205.47113596814,1
7,5,4,0.571427755103207,2,46161.44271428938,92322.88542857875,1
8,0,3,0.37499953125058594,6,48571.68450141875,291430.1070085125,1
3,7,1,0.3333322222259259,2,31788.138278290833,63576.276556581666,2
2,4,0,0.0,0,15116.89633597186,0.0,1
15,2,7,0.46666635555576297,7,75068.70567366846,525480.9397156793,1
5,1,1,0.19999960000080003,6,38550.44987346858,231302.69924081146,1
1,7,0,0.0,2,42682.11244111104,85364.22488222209,1
4,5,2,0.49999875000312505,2,19080.05302381127,38160.10604762254,1
15,6,6,0.39999973333351113,3,56228.50323476649,168685.50970429947,2
19,6,5,0.2631577562327599,6,58518.42894737908,351110.57368427445,1
3,0,1,0.3333322222259259,3,12379.477135395284,37138.43140618585,1
11,3,3,0.2727270247936138,4,36464.21558561873,145856.86234247492,1
17,0,6,0.3529409688582536,4,35293.44544070544,141173.78176282177,0
13,6,1,0.07692301775152481,6,73826.70224820261,442960.21348921565,0
11,1,3,0.2727270247936138,1,59654.207106918424,59654.207106918424,2
2,4,0,0.0,4,16238.323790462435,64953.29516184974,2
9,4,4,0.44444395061783265,6,27079.21730676088,162475.30384056526,1
2,5,0,0.0,3,24605.089772291052,73815.26931687316,2
9,4,3,0.3333329629633745,2,43575.14565276387,87150.29130552775,1
9,5,5,0.5555549382722909,3,61583.13321146604,184749.3996343981,1
8,7,1,0.12499984375019532,3,39637.610488254795,118912.83146476439,1
17,5,6,0.3529409688582536,2,45517.49354656742,91034.98709313484,0
1,7,1,0.9999900000999989,5,28035.369434852844,140176.84717426423,2
11,5,6,0.5454540495872277,4,45437.11547239206,181748.46188956825,2
8,6,4,0.4999993750007813,2,30921.232489782426,61842.46497956485,2
10,6,4,0.3999996000004,1,13388.607030040377,13388.607030040377,1
7,3,4,0.571427755103207,6,44463.06063702675,266778.3638221605,1
3,7,1,0.3333322222259259,2,37852.213675825806,75704.42735165161,0
3,2,2,0.6666644444518518,4,21542.03685222865,86168.1474089146,1
18,7,2,0.11111104938275035,4,62680.77987655999,250723.11950623995,1
5,5,3,0.5999988000024,7,26503.190158074274,185522.3311065199,1
12,5,4,0.33333305555578707,4,47136.51971658253,188546.07886633012,2
12,2,4,0.33333305555578707,7,32561.777141747538,227932.43999223277,2
19,0,5,0.2631577562327599,4,61153.658282863726,244614.6331314549,0
6,5,3,0.4999991666680556,7,34436.18129407151,241053.26905850056,0
2,3,0,0.0,7,12880.57867084622,90164.05069592354,1
12,4,6,0.49999958333368055,3,50150.031713286415,150450.09513985924,1
19,4,9,0.4736839612189678,2,61093.15981534601,122186.31963069201,1
5,1,1,0.19999960000080003,1,31585.8290360601,31585.8290360601,1
12,1,6,0.49999958333368055,2,48183.27214478673,96366.54428957346,1
17,4,7,0.41176446366796254,3,39941.47407573168,119824.42222719506,1
17,4,7,0.41176446366796254,8,32259.260668617324,258074.0853489386,1
10,6,3,0.2999997000003,3,50611.40566433056,151834.21699299169,2
17,3,5,0.29411747404854466,1,25999.460159715123,25999.460159715123,0
15,2,4,0.2666664888890074,1,38487.42807180675,38487.42807180675,2
12,1,3,0.24999979166684028,1,41860.35089906679,41860.35089906679,1
16,6,8,0.4999996875001953,5,41316.34055538055,206581.70277690276,1
19,6,4,0.21052620498620792,7,26368.898624691952,184582.29037284368,0
8,2,4,0.4999993750007813,4,68894.07829953026,275576.31319812103,1
17,6,5,0.29411747404854466,1,56933.67999233168,56933.67999233168,1
5,7,2,0.39999920000160005,9,52856.18838124381,475705.69543119427,1
16,3,7,0.4374997265626709,4,59498.19462466792,237992.7784986717,1
6,4,4,0.6666655555574075,4,39031.42321606076,156125.69286424303,1
8,5,2,0.24999968750039064,2,32430.64547854446,64861.29095708892,2
18,2,6,0.33333314814825105,3,21664.463366984037,64993.39010095211,1
12,4,4,0.33333305555578707,6,27448.52618071027,164691.15708426162,2
15,4,1,0.06666662222225185,4,22789.649295440086,91158.59718176034,0
9,0,2,0.22222197530891633,3,30078.417778662402,90235.2533359872,2
13,7,4,0.30769207100609924,3,42147.13439199767,126441.40317599301,2
15,2,5,0.3333331111112593,1,51710.373488171106,51710.373488171106,1
10,6,4,0.3999996000004,5,51295.3026168328,256476.513084164,1
16,5,5,0.31249980468762206,3,20427.385321566107,61282.15596469832,1
7,2,2,0.2857138775516035,4,48336.939782045076,193347.7591281803,0
17,6,6,0.3529409688582536,3,55157.861561205646,165473.58468361694,1
7,4,3,0.4285708163274053,1,34186.4730716699,34186.4730716699,1
14,5,7,0.49999964285739795,3,55966.25041363308,167898.75124089926,2
15,6,5,0.3333331111112593,3,51137.003901503114,153411.01170450935,2
7,3,3,0.4285708163274053,3,19031.13586230548,57093.40758691644,1
9,6,2,0.22222197530891633,2,70876.04279611805,141752.0855922361,1
19,0,7,0.36842085872586383,3,27265.28653775064,81795.85961325192,1
16,7,5,0.31249980468762206,4,52361.299217382846,209445.19686953138,1
8,4,2,0.24999968750039064,1,51818.33000597876,51818.33000597876,1
18,6,8,0.4444441975310014,1,19639.82147585038,19639.82147585038,1
18,7,9,0.49999972222237654,3,40684.692267590624,122054.07680277187,2
7,1,1,0.14285693877580175,4,51633.744658088144,206534.97863235258,1
3,1,1,0.3333322222259259,5,19480.8003802295,97404.0019011475,1
18,7,7,0.3888886728396262,1,39494.242397694674,39494.242397694674,1
10,7,2,0.1999998000002,5,52890.095815534485,264450.4790776724,1
7,0,1,0.14285693877580175,3,53858.60899680658,161575.82699041974,1
17,3,5,0.29411747404854466,1,32043.90463573043,32043.90463573043,1
14,4,3,0.21428556122459913,4,61165.5382386323,244662.1529545292,1
3,2,0,0.0,4,57582.83087526999,230331.32350107995,1
12,0,3,0.24999979166684028,3,41618.41945913601,124855.25837740803,1
13,3,4,0.30769207100609924,7,28115.728350993362,196810.09845695354,1
2,7,1,0.49999750001249993,5,20512.222669519462,102561.1133475973,1
3,2,1,0.3333322222259259,5,43663.18492173671,218315.92460868356,1
5,7,4,0.7999984000032001,6,59967.68856585244,359806.13139511464,1
11,7,3,0.2727270247936138,1,35792.71001334215,35792.71001334215,2
8,1,4,0.4999993750007813,2,25113.772343881676,50227.54468776335,1
12,1,6,0.49999958333368055,3,50373.85827763993,151121.57483291978,2
7,2,3,0.4285708163274053,1,40617.68744275888,40617.68744275888,1
15,0,5,0.3333331111112593,3,45738.574807978985,137215.72442393695,1
17,1,7,0.41176446366796254,1,30120.81993545164,30120.81993545164,1
4,4,1,0.24999937500156252,4,32452.231828441014,129808.92731376406,1
13,7,4,0.30769207100609924,2,30050.06504490304,60100.13008980608,0
18,5,6,0.33333314814825105,0,45487.536842267524,0.0,1
1,6,0,0.0,1,32909.06479353332,32909.06479353332,1
16,2,2,0.12499992187504883,5,46886.36544456736,234431.8272228368,1
13,2,7,0.5384611242606736,5,28679.42568587044,143397.1284293522,1
10,1,4,0.3999996000004,3,45462.52352952085,136387.57058856255,1
12,0,4,0.33333305555578707,3,48556.717554741415,145670.15266422424,1
2,7,2,0.9999950000249999,2,42973.14424413218,85946.28848826436,1
3,4,1,0.3333322222259259,4,51755.651701392584,207022.60680557034,1
10,0,7,0.6999993000007,3,30778.152618062155,92334.45785418646,1
2,3,1,0.49999750001249993,5,48389.63199377519,241948.15996887596,1
13,3,3,0.23076905325457442,3,41500.17969261471,124500.53907784412,1
13,5,6,0.46153810650914884,4,25853.99229864585,103415.9691945834,0
18,1,7,0.3888886728396262,6,9394.519679583746,56367.11807750247,1
3,1,2,0.6666644444518518,5,12602.598072900388,63012.99036450194,1
7,1,5,0.7142846938790088,4,4874.577456371005,19498.30982548402,1
